record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,reporting_delay_days,complaints_count,supply_delay_days,anomaly_flag,predicted_anomaly,anomaly_score,anomaly_prediction_correct
ES-000350,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.8683,3,2,4,0,0,-0.1803426024034271,True
ES-001470,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.8647,2,2,6,0,0,-0.167273553408453,True
ES-005342,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.861,6,2,14,0,0,-0.06668761905489551,True
ES-007262,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.5935,8,4,6,0,0,-0.161980501463731,True
ES-000286,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8331,9,2,4,0,0,-0.15775828693885735,True
ES-000446,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7257,3,2,10,0,0,-0.17227692832064523,True
ES-005310,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8128,5,3,3,0,0,-0.2084855156750312,True
ES-007102,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7121,7,3,7,0,0,-0.21145894716724584,True
ES-007550,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7712,4,7,2,0,0,-0.127408854153575,True
ES-001246,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.6913,6,4,3,0,0,-0.21247978089948805,True
ES-006558,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7432,4,0,6,0,0,-0.16761176816248397,True
ES-000254,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.7291,5,5,2,0,0,-0.18588560155286538,True
ES-000382,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7825,5,4,11,0,0,-0.15168679324992207,True
ES-000414,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.8552,6,3,4,0,0,-0.1877020486749046,True
ES-007582,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.7013,8,5,6,0,0,-0.17952968727998025,True
ES-005662,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.7525,2,3,4,0,0,-0.20394062828486026,True
ES-000318,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8896,5,5,4,0,0,-0.1425740118424178,True
ES-007038,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7832,3,2,1,0,0,-0.16998481630646378,True
ES-005278,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.8407,4,2,1,0,0,-0.15218388167418717,True
ES-004638,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.6849,8,3,5,0,0,-0.2029864382467088,True
ES-000638,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.9765,5,1,6,0,0,-0.07403127443828583,True
ES-007358,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.7757,7,5,7,0,0,-0.1807501497646657,True
ES-006494,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.3135,6,2,7,1,0,-0.032457736455418496,False
ES-001310,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.6889,3,2,4,0,0,-0.21074347118350073,True
ES-007070,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7113,3,1,7,0,0,-0.1904654618788985,True
ES-005374,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.7978,4,3,3,0,0,-0.21133270650460773,True
ES-003102,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7021,8,3,5,0,0,-0.20381255145054666,True
ES-000222,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.8934,6,6,7,0,0,-0.10945023698515505,True
ES-001278,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.7381,6,4,6,0,0,-0.2163936850399797,True
ES-000670,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.9175,6,3,3,0,0,-0.13100727661241868,True
ES-005726,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8466,5,3,6,0,0,-0.19789433917541194,True
ES-001438,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.7178,4,4,6,0,0,-0.2186986737249607,True
ES-000606,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8781,4,0,5,0,0,-0.11996693890348381,True
ES-005630,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.7319,2,3,4,0,0,-0.20498688693833278,True
ES-007006,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.7548,1,3,6,0,0,-0.17402311920448515,True
ES-001406,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7553,5,2,3,0,0,-0.21299433485870017,True
ES-004670,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.8656,0,7,5,0,0,-0.03890335472954776,True
ES-005758,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.8436,5,2,5,0,0,-0.2005808962421966,True
ES-005694,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7967,2,4,7,0,0,-0.18124805466601296,True
ES-004734,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.812,3,5,9,0,0,-0.15676483881080377,True
ES-000510,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.813,2,5,8,0,0,-0.15419295344493306,True
ES-004798,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.7785,5,0,7,0,0,-0.15618018915724818,True
ES-006942,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.6573,4,3,6,0,0,-0.21712665968816058,True
ES-007486,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.9031,1,1,5,0,0,-0.10735590306503529,True
ES-007678,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6883,2,5,2,0,0,-0.15985794880611004,True
ES-004766,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.8225,3,28,2,1,1,0.05106128288770195,True
ES-000574,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8723,3,1,1,0,0,-0.11241898284741314,True
ES-007454,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.6404,7,3,7,0,0,-0.19863436089008124,True
ES-000542,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.8342,4,1,6,0,0,-0.18630645299916127,True
ES-006366,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.6832,29,2,3,1,1,0.00682987407797897,True
ES-005598,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.7799,6,2,14,0,0,-0.10561499259664436,True
ES-007646,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6128,7,5,2,0,0,-0.14751679855448885,True
ES-006974,2026-06-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.7243,2,4,8,0,0,-0.1813720145507618,True
ES-001374,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.739,3,3,7,0,0,-0.21343841944059205,True
ES-001534,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7199,3,5,3,0,0,-0.19233043114903625,True
ES-007518,2026-06-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6949,3,3,3,0,0,-0.2091365389765314,True
ES-001342,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.7575,4,5,9,0,0,-0.1765764510639657,True
ES-007390,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7159,5,4,10,0,0,-0.18169032502119703,True
ES-006430,2026-06-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.6939,7,0,3,0,0,-0.14024762587187656,True
ES-003262,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.7227,6,1,8,0,0,-0.1880264004737638,True
ES-007326,2026-06-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.8031,7,7,2,0,0,-0.103992775289316,True
ES-003230,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7451,4,3,31,1,0,-0.015153664239750841,False
ES-005470,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.8498,2,1,8,0,0,-0.13481387363389485,True
ES-002654,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7122,7,4,3,0,0,-0.2039202657746536,True
ES-003934,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6031,8,4,4,0,0,-0.1747324979144531,True
ES-005534,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.755,7,3,7,0,0,-0.20704929240612818,True
ES-003902,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.6307,6,5,5,0,0,-0.18970072612589717,True
ES-005566,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.7326,7,2,5,0,0,-0.21181327708601783,True
ES-005790,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 1,0.7521,11,4,5,0,0,-0.13250428366506578,True
ES-003870,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6456,6,5,11,0,0,-0.1330456302146406,True
ES-005822,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.8105,9,5,5,0,0,-0.1517028501727548,True
ES-005502,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.7941,2,6,2,0,0,-0.13089978051772988,True
ES-001150,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7545,7,2,4,0,0,-0.207793891174608,True
ES-004030,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.8024,3,5,3,0,0,-0.18121152551445713,True
ES-003134,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.9322,3,2,2,0,0,-0.1016424356006062,True
ES-004254,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.6746,4,5,6,0,0,-0.20562965592110588,True
ES-001566,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.7577,7,3,3,0,0,-0.20530458930412399,True
ES-001598,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7214,4,6,8,0,0,-0.17142593660964006,True
ES-004382,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.852,12,0,2,0,0,-0.02593269862253489,True
ES-001630,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.7939,2,4,9,0,0,-0.15786886477657935,True
ES-001662,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.7172,4,6,9,0,0,-0.1569112156895534,True
ES-002622,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6444,5,6,4,0,0,-0.1781851521416723,True
ES-004350,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.7233,9,3,3,0,0,-0.17910524084154322,True
ES-004318,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.6055,4,3,5,0,0,-0.1958708699508217,True
ES-001726,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.8391,6,3,5,0,0,-0.1970852337106322,True
ES-002526,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.7539,4,0,5,0,0,-0.1675182013500921,True
ES-004286,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7054,5,2,5,0,0,-0.2235829495391919,True
ES-002558,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8497,3,2,5,0,0,-0.19330120005990659,True
ES-004414,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7967,7,4,6,0,0,-0.1985345793556587,True
ES-005438,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.7815,5,1,7,0,0,-0.19659826801665597,True
ES-005406,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.6583,3,3,4,0,0,-0.20957902335223638,True
ES-003998,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7841,5,5,7,0,0,-0.19288167812987933,True
ES-000862,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.722,6,4,4,0,0,-0.21813937913663017,True
ES-006654,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7186,4,0,8,0,0,-0.14793201267105044,True
ES-006622,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7082,3,22,3,1,1,0.011587992206406272,True
ES-006686,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.6949,3,2,5,0,0,-0.21353742275837978,True
ES-006206,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7122,11,3,4,0,0,-0.14214757869768924,True
ES-000830,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7335,3,0,6,0,0,-0.15886392126001164,True
ES-006782,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.6831,6,4,5,0,0,-0.21822885365116418,True
ES-006910,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.694,4,3,6,0,0,-0.22544992001016534,True
ES-006302,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6653,7,5,6,0,0,-0.19334725327486973,True
ES-001182,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.6212,6,3,9,0,0,-0.1754931202736133,True
ES-000926,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.8366,7,1,3,0,0,-0.16059664934016687,True
ES-006878,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.8194,4,2,6,0,0,-0.20945820373180152,True
ES-006750,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6695,11,0,10,0,0,-0.056912189590562434,True
ES-000798,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.72,5,3,6,0,0,-0.2275106608879398,True
ES-006270,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.7798,3,7,6,0,0,-0.1402532037556551,True
ES-000958,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6332,5,5,1,0,0,-0.14586448195393076,True
ES-000894,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.856,3,1,6,0,0,-0.16953007267576675,True
ES-006718,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7468,11,4,7,0,0,-0.12589132212552445,True
ES-001214,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7006,8,4,4,0,0,-0.19839166148648057,True
ES-006174,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.8726,4,3,4,0,0,-0.17880291661413378,True
ES-006238,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.7282,1,3,6,0,0,-0.17565813873852926,True
ES-006846,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.6772,9,4,7,0,0,-0.17637321645059678,True
ES-006814,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7168,2,1,1,0,0,-0.13602653645084034,True
ES-007294,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.793,2,3,3,0,0,-0.19189121948298504,True
ES-003166,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.8962,4,2,7,0,0,-0.15108334443129579,True
ES-006590,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6946,6,1,3,0,0,-0.1940447606479216,True
ES-002686,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7491,5,1,8,0,0,-0.18746701304413482,True
ES-002590,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7866,10,5,8,0,0,-0.11843886892613642,True
ES-001694,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8508,2,1,6,0,0,-0.16149956698679646,True
ES-003966,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.7061,8,3,9,0,0,-0.17409099238490522,True
ES-001118,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.7616,6,1,3,0,0,-0.19788877952579909,True
ES-000190,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.6131,4,9,2,0,0,-0.05947320312153104,True
ES-004830,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.8096,4,6,7,0,0,-0.16138653133799175,True
ES-004862,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.7187,3,1,6,0,0,-0.19989527417056463,True
ES-002302,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.6912,7,2,8,0,0,-0.19401245296019498,True
ES-004446,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6626,4,4,9,0,0,-0.18583141367307277,True
ES-002270,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.7754,6,5,7,0,0,-0.19267174432625728,True
ES-007166,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7635,3,4,5,0,0,-0.2135401165092804,True
ES-002398,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7516,8,1,13,0,0,-0.07682189586189736,True
ES-002430,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7743,5,0,3,0,0,-0.1531408246894252,True
ES-003678,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6869,3,7,4,0,0,-0.14755928828195997,True
ES-002462,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7749,5,1,4,0,0,-0.20426073758391738,True
ES-003646,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.6362,8,2,10,0,0,-0.13432200243392367,True
ES-007134,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7598,2,7,4,0,0,-0.12766939952516476,True
ES-003710,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6978,5,2,9,0,0,-0.1930387796528828,True
ES-003614,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.7074,8,1,6,0,0,-0.18238336223781265,True
ES-002782,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.7059,8,1,4,0,0,-0.1831206444336887,True
ES-003582,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.7307,4,3,4,0,0,-0.2247390742805801,True
ES-002814,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7305,1,0,7,0,0,-0.10872407239449289,True
ES-002846,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.6619,8,2,4,0,0,-0.1910928570573991,True
ES-003550,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.7139,9,3,6,0,0,-0.19152050034271417,True
ES-002750,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.7431,5,2,5,0,0,-0.222765626872382,True
ES-002366,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7397,5,5,10,0,0,-0.16537612372278432,True
ES-003742,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6587,4,4,6,0,0,-0.213145715963178,True
ES-007198,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.7245,3,3,5,0,0,-0.22049523009122607,True
ES-003198,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7433,4,1,2,0,0,-0.18228352749928028,True
ES-005886,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.8349,3,1,4,0,0,-0.18300267842693901,True
ES-002718,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.8035,3,5,9,0,0,-0.15746442860630144,True
ES-006142,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7707,8,3,6,0,0,-0.2000996311616507,True
ES-002494,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7486,6,3,4,0,0,-0.22126195094215623,True
ES-000990,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.7517,9,1,8,0,0,-0.1466707879916262,True
ES-006110,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.8269,6,1,2,0,0,-0.16400986537196632,True
ES-004958,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.8006,5,4,5,0,0,-0.21265870362505412,True
ES-000094,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.8267,1,3,10,0,0,-0.10579071035738263,True
ES-004990,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7532,10,3,7,0,0,-0.16189033881637338,True
ES-005022,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.8222,5,1,5,0,0,-0.19540315160472022,True
ES-000062,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.7991,3,3,7,0,0,-0.20382862479327363,True
ES-005054,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7774,5,5,1,0,0,-0.15231368188726407,True
ES-000126,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8478,6,2,2,0,0,-0.16863527365784436,True
ES-005086,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.6859,4,2,5,0,0,-0.2188255995381782,True
