record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,next_achievement_rate,predicted_next_achievement_rate,forecast_status,absolute_forecast_error
ES-005501,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.9008,0.7941,0.8200672151829796,On Track,0.02596721518297962
ES-004029,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.7247,0.8024,0.7354548989300494,Watch,0.06694510106995055
ES-001373,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.8102,0.739,0.807899047807742,On Track,0.06889904780774203
ES-006301,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.7051,0.6653,0.7052721230408897,Watch,0.03997212304088971
ES-006397,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.8105,0.7547,0.7654619385486942,On Track,0.010761938548694117
ES-007229,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.596,0.668,0.6217127435794312,Critical,0.046287256420568856
ES-007549,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7847,0.7712,0.755953169822686,On Track,0.015246830177313986
ES-003261,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.8553,0.7227,0.7969442402768265,On Track,0.07424424027682652
ES-000445,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7719,0.7257,0.7525595238241732,On Track,0.026859523824173226
ES-001981,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.7053,0.6866,0.7098360553199989,Watch,0.02323605531999895
ES-003293,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7595,0.7983,0.7527563632171641,On Track,0.045543636782835906
ES-004477,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.6748,0.5815,0.6727680774108264,Watch,0.09126807741082643
ES-005917,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.7926,0.8126,0.7749279835019108,On Track,0.037672016498089156
ES-003325,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.803,0.7584,0.7750616996141423,On Track,0.016661699614142322
ES-000925,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.97,0.8366,0.9014181720625173,On Track,0.06481817206251728
ES-007357,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.7774,0.7757,0.7601719830015139,On Track,0.01552801699848605
ES-001501,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 5,0.751,0.7183,0.7397323532726512,Watch,0.02143235327265114
ES-003357,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.7198,0.7234,0.6949962979716134,Watch,0.0284037020283866
ES-006877,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.7931,0.8194,0.7615674270335174,On Track,0.05783257296648259
ES-000413,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.8411,0.8552,0.8358102437490467,On Track,0.019389756250953294
ES-007165,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.807,0.7635,0.7802976656333791,On Track,0.016797665633379144
ES-001949,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.7678,0.7847,0.7423145223674439,Watch,0.04238547763255607
ES-005949,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.7392,0.7291,0.7563235473757534,On Track,0.027223547375753387
ES-003389,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.783,0.7873,0.7615762886193209,On Track,0.025723711380679082
ES-000573,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8498,0.8723,0.8117042613906381,On Track,0.06059573860936185
ES-007101,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7415,0.7121,0.7233466790824155,Watch,0.0112466790824155
ES-001917,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8685,0.8911,0.7985647937716549,On Track,0.0925352062283451
ES-003421,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.8002,0.7845,0.7740237677222133,On Track,0.010476232277786712
ES-005981,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.7869,0.8021,0.7683730264432324,On Track,0.03372697355676768
ES-003453,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.7681,0.7711,0.7593975358240748,On Track,0.011702464175925242
ES-007069,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7354,0.7113,0.7239171770325015,Watch,0.012617177032501425
ES-001885,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.8111,0.8879,0.769031824767383,On Track,0.11886817523261706
ES-003485,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9592,1.0304,0.9000857071579467,On Track,0.13031429284205331
ES-007325,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.7592,0.8031,0.7534105310691438,On Track,0.04968946893085624
ES-007421,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 4,0.7557,0.8215,0.7523235357714387,On Track,0.06917646422856127
ES-007389,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7442,0.7159,0.7244952814012209,Watch,0.0085952814012209
ES-001341,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.7586,0.7575,0.7542191659285216,On Track,0.003280834071478389
ES-004605,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.7228,0.6356,0.6960050024217577,Watch,0.060405002421757614
ES-006237,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.816,0.7282,0.7700001581466492,On Track,0.04180015814664928
ES-005885,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.9031,0.8349,0.844571677969403,On Track,0.009671677969403047
ES-007453,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.7763,0.6404,0.7352892967052602,Watch,0.09488929670526025
ES-002013,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.6548,0.7421,0.6643509033083547,Watch,0.07774909669164531
ES-004573,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.7192,0.6719,0.7017102018930806,Watch,0.02981020189308059
ES-005821,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.8844,0.8105,0.7670736271426065,On Track,0.04342637285739348
ES-007133,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.8019,0.7598,0.7675826596583555,On Track,0.007782659658355451
ES-005853,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 3,0.7297,0.6946,0.7559439001907353,On Track,0.06134390019073532
ES-004509,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6412,0.6912,0.6494386431464315,Critical,0.04176135685356852
ES-002045,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.7573,0.7239,0.7443142365771186,Watch,0.020414236577118605
ES-007517,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6709,0.6949,0.6740779889663788,Watch,0.020822011033621135
ES-007485,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.7908,0.9031,0.7656549975067412,On Track,0.13744500249325886
ES-004541,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.7253,0.6082,0.709770469363872,Watch,0.10157046936387204
ES-002077,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.8006,0.7903,0.7747382520883164,On Track,0.015561747911683632
ES-000030,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.6647,0.6426,0.6752631652748793,Watch,0.032663165274879336
ES-007262,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.5935,0.597,0.6565066526572202,Watch,0.059506652657220216
ES-006206,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7122,0.7764,0.7183168303502376,Watch,0.058083169649762345
ES-006910,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.694,0.6462,0.6921993174265169,Watch,0.04599931742651686
ES-000094,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.8267,0.7148,0.809159246562497,On Track,0.09435924656249706
ES-000062,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.7991,0.8603,0.7668589255549527,On Track,0.09344107444504723
ES-006174,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.8726,0.7586,0.8392083584065854,On Track,0.08060835840658531
ES-000734,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.8126,0.7656,0.8051614946350036,On Track,0.03956149463500369
ES-000766,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 6,0.804,0.7514,0.8023656244311898,On Track,0.05096562443118979
ES-006846,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.6772,0.8025,0.6981060722893123,Watch,0.10439392771068767
ES-006814,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7168,0.5466,0.7186271539301058,Watch,0.17202715393010581
ES-006878,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.8194,0.8123,0.780748965400461,On Track,0.03155103459953901
ES-000702,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.8385,0.8922,0.8131143427493788,On Track,0.07908565725062122
ES-000670,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.9175,0.7974,0.855599715489857,On Track,0.05819971548985703
ES-000798,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.72,0.85,0.7167810477905072,Watch,0.13321895220949276
ES-000638,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.9765,0.795,0.8905592413126688,On Track,0.0955592413126688
ES-006238,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.7282,0.6669,0.7163349318506836,Watch,0.049434931850683594
ES-006270,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.7798,0.8387,0.7693048537826557,On Track,0.06939514621734433
ES-000574,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8723,0.9014,0.8526140424058323,On Track,0.048785957594167706
ES-004798,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.7785,0.7378,0.7688678633656472,On Track,0.031067863365647153
ES-006782,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.6831,0.7279,0.7132311402732078,Watch,0.014668859726792216
ES-005054,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7774,0.7692,0.7580435648971015,On Track,0.011156435102898543
ES-002750,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.7431,0.6588,0.7418531808848946,Watch,0.08305318088489455
ES-005022,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.8222,0.7741,0.7841100825165849,On Track,0.010010082516584862
ES-002782,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.7059,0.6382,0.6991438926436068,Watch,0.06094389264360678
ES-004990,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7532,0.6139,0.7706202181980197,On Track,0.15672021819801973
ES-002814,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7305,0.8013,0.7295188480188147,Watch,0.07178115198118529
ES-002846,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.6619,0.7438,0.6814554761373438,Watch,0.06234452386265621
ES-001278,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.7381,0.7649,0.7228820090480549,Watch,0.04201799095194514
ES-004958,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.8006,0.7044,0.7529146914604916,On Track,0.04851469146049159
ES-002878,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.6617,0.546,0.6719549774458717,Watch,0.1259549774458717
ES-000222,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.8934,0.9405,0.8408409947460728,On Track,0.09965900525392724
ES-002718,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.8035,0.7313,0.7903173845906106,On Track,0.05901738459061068
ES-004926,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.7969,0.8273,0.7787678295716416,On Track,0.048532170428358445
ES-002942,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7425,0.7958,0.7491770038523246,Watch,0.0466229961476754
ES-004894,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.7009,0.7578,0.7382794213297932,Watch,0.019520578670206845
ES-002974,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7924,0.7312,0.7606219939023082,On Track,0.029421993902308263
ES-004862,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.7187,0.8007,0.7114004214320159,Watch,0.0892995785679841
ES-003006,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.8052,0.6719,0.7451900958733231,Watch,0.07329009587332302
ES-004830,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.8096,0.7983,0.7623268013410591,On Track,0.035973198658940886
ES-003038,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 5,0.6884,0.7197,0.697461883759244,Watch,0.022238116240756
ES-006142,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7707,0.6813,0.7284627760371626,Watch,0.04716277603716257
ES-003070,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.6881,0.67,0.672648512970982,Watch,0.0026485129709820088
ES-001310,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.6889,0.7067,0.6903047656607435,Watch,0.016395234339256493
ES-006110,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.8269,0.8728,0.7666580729372995,On Track,0.10614192706270054
ES-002910,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7747,0.7489,0.735612751245246,Watch,0.013287248754753955
ES-001758,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.732,0.6794,0.7073276879880281,Watch,0.027927687988028138
ES-005086,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.6859,0.7485,0.7056293590348516,Watch,0.04287064096514848
ES-002494,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7486,0.7601,0.733224709461735,Watch,0.026875290538264984
ES-004638,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.6849,0.7393,0.7087232317647999,Watch,0.030576768235200058
ES-004062,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.7455,0.6489,0.7293196339420951,Watch,0.08041963394209506
ES-001214,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7006,0.6977,0.7195797577811633,Watch,0.021879757781163356
ES-005374,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.7978,0.743,0.7620798809542244,On Track,0.019079880954224415
ES-004094,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.7312,0.6655,0.726358606874951,Watch,0.06085860687495104
ES-004126,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.7405,0.5993,0.7240290257189553,Watch,0.12472902571895528
ES-005342,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.861,0.7781,0.8487061568742935,On Track,0.0706061568742935
ES-004158,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6518,0.6398,0.6580017368496924,Watch,0.018201736849692396
ES-005310,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8128,0.8265,0.7812582296504621,On Track,0.04524177034953791
ES-004190,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.7185,0.628,0.6954881120213575,Watch,0.06748811202135752
ES-000286,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8331,0.8286,0.8336231731519826,On Track,0.005023173151982641
ES-000254,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.7291,0.8238,0.717706084982809,Watch,0.10609391501719101
ES-005278,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.8407,0.72,0.7765480040948278,On Track,0.05654800409482785
ES-005246,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.7396,0.7965,0.7219893046986331,Watch,0.07451069530136689
ES-002334,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.6665,0.6516,0.6716301442019122,Watch,0.020030144201912292
ES-005214,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.7162,0.6586,0.71994173083705,Watch,0.06134173083705008
ES-002366,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7397,0.7629,0.7132192829458629,Watch,0.049680717054137125
ES-001246,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.6913,0.75,0.7119834735696867,Watch,0.03801652643031328
ES-005182,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.7613,0.7883,0.7407576818078032,Watch,0.047542318192196786
ES-002398,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7516,0.7928,0.7378263526537413,Watch,0.05497364734625865
ES-002430,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7743,0.7637,0.7635596848304304,On Track,0.0001403151695696936
ES-005150,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.7882,0.7539,0.7569990315626949,On Track,0.003099031562694865
ES-002462,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7749,0.7367,0.7500671815710699,On Track,0.013367181571069864
ES-005118,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.7722,0.6783,0.7338617468996783,Watch,0.0555617468996783
ES-004222,2026-06-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.7606,0.6499,0.7358750027689577,Watch,0.08597500276895764
ES-000126,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8478,0.7755,0.8231123338324817,On Track,0.04761233383248176
ES-001534,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7199,0.7102,0.7097135822268306,Watch,0.00048641777316948964
ES-006078,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5931,0.5684,0.6279231830855638,Critical,0.05952318308556381
ES-005534,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.755,0.7285,0.743694141796496,Watch,0.015194141796495919
ES-002206,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.6599,0.6558,0.6826860254894769,Watch,0.026886025489476828
